 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2008.993830   16.5920  -21.1010   -0.9090    0.6040    0.7080    4.2720 
 2008.996568   15.1480  -17.1420  -13.3780    0.6040    0.6980    4.2260 
 2008.999306   14.5280  -16.8290   -5.7430    0.6180    0.7110    4.3680 
 2009.002044   14.6870  -17.8220   -8.4760    0.6060    0.7050    4.2760 
 2009.004782   14.9890  -17.4700  -10.5760    0.6030    0.7120    4.2690 
 2009.007520   14.7030  -18.5370   -7.3000    0.6130    0.7320    4.4230 
 2009.010257   14.1220  -18.0950   -1.9310    0.6050    0.7100    4.3140 
 2009.012995   17.0160  -18.8280    4.6030    0.6120    0.7190    4.3760 
 2009.015733   14.9910  -17.3720   -6.0620    0.6070    0.7180    4.3330 
 2009.018471   15.8960  -13.1720    6.6980    0.6100    0.7300    4.4200 
 2009.021209   15.1030  -15.6380   -0.9330    0.6110    0.7360    4.4160 
 2009.023947   15.1210  -14.1560   -1.5370    0.6090    0.7190    4.3200 
 2009.026685   15.4840  -14.5400   -2.4360    0.6100    0.7200    4.3610 
 2009.029422   15.4980  -14.2250    5.8150    0.6100    0.7210    4.3840 
 2009.032160   15.9040  -16.7030    2.7690    0.6080    0.7060    4.2890 
 2009.034898   17.1480  -18.2340   -2.4200    0.6100    0.7090    4.3200 
 2009.037636   16.8670  -17.8900    2.1650    0.6100    0.7110    4.3300 
 2009.040374   17.4430  -16.9260    2.3750    0.6020    0.7060    4.2520 
 2009.043112   15.9700  -13.7960   -6.0200    0.5990    0.7050    4.2350 
 2009.045849   15.9270  -15.2860   -3.0640    0.6080    0.7010    4.2550 
 2009.048587   15.2890  -15.2040   -4.1190    0.6050    0.7080    4.2820 
 2009.051325   13.0410  -13.6250   -4.5900    0.6050    0.7150    4.3200 
 2009.054063   13.5870  -12.6390   -3.2450    0.6050    0.7220    4.3380 
 2009.056801   13.6980  -12.8890   -7.8540    0.6090    0.7010    4.2660 
 2009.059539   14.4740  -14.0160   -1.0100    0.6040    0.6960    4.2150 
 2009.062277   13.0780  -14.1520   -0.2550    0.6060    0.7100    4.3070 
 2009.065014   12.5290  -13.7690    4.9880    0.6120    0.7190    4.3770 
 2009.067752   12.1630  -14.9830   -0.4680    0.6040    0.7110    4.2920 
 2009.070490   12.9810  -13.9610    1.4030    0.6090    0.7230    4.3780 
 2009.073228   14.7890  -14.7400    7.6500    0.6090    0.7010    4.2780 
 2009.075966   13.8850  -14.7950    5.8840    0.6090    0.7090    4.3050 
 2009.078704   14.4610  -15.4760    1.8950    0.6050    0.7110    4.2920 
 2009.081442   13.8100  -14.4480    3.0420    0.6130    0.7030    4.2920 
 2009.084179   13.2170  -12.6670   -6.3750    0.6060    0.7090    4.2760 
 2009.086917   13.0630  -12.7690  -10.6870    0.5960    0.6840    4.1160 
 2009.089655   12.1010  -13.4030   -1.9450    0.6070    0.6890    4.1830 
 2009.092393   11.5340  -14.7560    0.6720    0.5980    0.6980    4.1910 
 2009.095131   11.0610  -14.2210    3.4020    0.6220    0.7080    4.2850 
 2009.097869   11.9340  -13.8610    1.3720    0.6020    0.7070    4.2730 
 2009.100607   12.2870  -13.1240    2.2200    0.6050    0.7100    4.2920 
 2009.103344   12.5430  -13.3550    5.7020    0.6030    0.6950    4.1930 
 2009.106082   13.4400  -13.5790    8.4620    0.6030    0.7010    4.2370 
 2009.108820   12.7600  -13.8070    4.4090    0.6000    0.7070    4.2420 
 2009.111558   13.1340  -11.9290   -0.9700    0.6080    0.7010    4.2680 
 2009.114296   12.7680  -13.0060   -1.8870    0.6020    0.7180    4.2670 
 2009.117034   13.7510  -13.5030   -7.0380    0.5990    0.7070    4.2100 
 2009.119771   11.7150  -12.7870   -6.6160    0.6000    0.6870    4.1430 
 2009.122509   11.3170  -13.3020   -0.7250    0.6010    0.7000    4.2140 
 2009.125247   12.6870  -13.5700   -3.2030    0.6060    0.7090    4.2840 
 2009.127985   12.8360  -13.1010   -5.0220    0.5990    0.7000    4.1890 
 2009.130723   12.8720  -12.8090   -3.3080    0.6140    0.7090    4.3050 
 2009.133461   12.3630  -12.9940   -8.5610    0.5960    0.6880    4.1400 
 2009.136199   11.2000  -13.2850   -3.9930    0.6010    0.6940    4.2090 
 2009.138936   11.5710  -13.2000   -0.6170    0.6040    0.7050    4.2570 
 2009.141674   10.6550  -13.5040   -3.2220    0.6020    0.7000    4.2320 
 2009.144412    9.9610  -15.2270  -11.3630    0.6030    0.7120    4.2910 
 2009.147150   10.1760  -14.2450   -9.5900    0.6070    0.7190    4.2880 
 2009.149888   11.2510  -13.2890  -10.3870    0.6140    0.7160    4.3230 
 2009.152626   10.4610  -14.1770   -3.2580    0.6090    0.7020    4.2610 
 2009.155364   10.5710  -13.6660   -5.6870    0.6020    0.7210    4.3080 
 2009.158101   11.8580  -13.9390   -6.2210    0.6140    0.7300    4.4220 
 2009.160839   11.2960  -14.2540  -11.1420    0.6110    0.7110    4.3110 
 2009.163577   10.9180  -15.7140   -7.5960    0.5960    0.6990    4.1700 
 2009.166315   11.9040  -14.8420    0.0140    0.6240    0.7070    4.3440 
 2009.169053   10.3590  -16.3740   -1.3730    0.6110    0.7160    4.3180 
 2009.171791   11.4310  -14.5710   -6.2590    0.6070    0.6990    4.2420 
 2009.174528   10.7730  -14.1050   -7.7560    0.6030    0.7060    4.2440 
 2009.177266   10.7820  -15.3810   -8.6070    0.6130    0.7100    4.2870 
 2009.180004   10.3670  -14.5270   -6.5570    0.6100    0.7160    4.3280 
 2009.182742    9.4350  -14.1470   -6.9810    0.6060    0.6920    4.2070 
 2009.185480    9.3520  -14.4780   -6.6640    0.6010    0.7050    4.2320 
 2009.188218    9.9310  -14.8360   -9.5470    0.6080    0.7020    4.2620 
 2009.190956   10.0340  -14.7720  -12.9700    0.5990    0.7030    4.2040 
 2009.193693    9.7990  -15.3160  -12.5210    0.6100    0.7010    4.2180 
 2009.196431   10.7670  -15.4010   -7.1650    0.6000    0.6950    4.1620 
 2009.199169   11.3410  -13.6200   -8.8060    0.6010    0.6890    4.1490 
 2009.201907   10.0760  -13.6560  -10.5500    0.5990    0.6900    4.1480 
 2009.204645   10.0920  -15.8700  -12.8620    0.6040    0.6970    4.2050 
 2009.207383   10.9160  -17.2810   -2.2590    0.6100    0.7080    4.2910 
 2009.210121    9.6110  -15.0960   -9.2630    0.6050    0.6940    4.1830 
 2009.212858   10.7650  -15.1120  -14.3850    0.6090    0.6940    4.2150 
 2009.215596    9.6470  -15.7690  -11.9240    0.5990    0.6840    4.1160 
 2009.218334    9.1120  -14.8300   -6.7740    0.6110    0.7060    4.2590 
 2009.221072    8.8400  -15.0500   -7.9620    0.6070    0.6960    4.2250 
 2009.223810    7.8900  -14.9340  -10.5240    0.6090    0.6970    4.2380 
 2009.226548    9.2490  -14.6040  -12.9020    0.6080    0.6890    4.1870 
 2009.229286    9.8990  -12.5810   -9.2770    0.6060    0.6910    4.1960 
 2009.232023    9.3640  -12.8390   -7.6270    0.6020    0.6890    4.1490 
 2009.234761    9.4430  -13.7430   -4.7950    0.6100    0.6980    4.2090 
 2009.237499    9.1300  -12.3950   -7.4040    0.6160    0.7090    4.2990 
 2009.240237   10.0140  -12.5260   -8.7490    0.6210    0.7120    4.3160 
 2009.242975   10.3680  -13.0540   -9.5640    0.6210    0.7080    4.3260 
 2009.245713    9.2260  -12.8480   -6.7630    0.6100    0.7020    4.2370 
 2009.248450   10.6040  -12.1890   -8.7470    0.6090    0.6990    4.2000 
 2009.251188    9.9900  -12.7890  -10.4590    0.6300    0.7050    4.2840 
 2009.253926    9.7970  -12.4030  -17.0810    0.6240    0.7110    4.2690 
 2009.256664    9.9230  -12.9690  -19.5640    0.6070    0.7000    4.2120 
 2009.259402    8.7220  -12.6590  -16.3880    0.6050    0.7050    4.1760 
 2009.262140    8.6600  -13.4210  -17.9780    0.6030    0.6840    4.0970 
 2009.264878    9.6700  -13.2990  -11.2560    0.6020    0.6940    4.1410 
 2009.267615    8.9940  -13.0440  -12.3310    0.6110    0.6960    4.1940 
 2009.270353    9.1900  -12.1290  -16.2110    0.6140    0.7040    4.2440 
 2009.273091    9.2630  -13.3710  -18.1530    0.6050    0.7010    4.1870 
 2009.275829    9.6760  -11.5640  -11.6640    0.6120    0.7060    4.2440 
 2009.278567   10.4280  -12.2470   -9.1460    0.6140    0.6970    4.2090 
 2009.281305    9.5860  -13.0950  -12.8990    0.6120    0.7030    4.2250 
 2009.284043    9.4200  -12.2140  -17.8470    0.6150    0.7100    4.3000 
 2009.286780    9.0930  -11.4990  -19.2560    0.6140    0.7200    4.3230 
 2009.289518    7.9480  -12.2360  -14.3850    0.6040    0.7020    4.1750 
 2009.292256    7.2070  -12.2260  -14.8630    0.6170    0.7000    4.2330 
 2009.294994    8.3400  -12.4720  -16.8560    0.6120    0.6930    4.1770 
 2009.297732    9.3890  -13.1100   -8.7340    0.6190    0.7060    4.2650 
 2009.300470    9.6440  -12.8610   -5.7280    0.6280    0.7300    4.4070 
 2009.303207   10.0780  -13.3850   -4.4450    0.6100    0.7120    4.2460 
 2009.305945    8.8300  -11.6050  -18.5870    0.6040    0.6950    4.1430 
 2009.308683    8.1230  -11.7680  -11.8040    0.6090    0.6930    4.1460 
 2009.311421    8.7340  -12.2360   -6.3900    0.6160    0.6960    4.2010 
 2009.314159    9.2600  -11.1290   -8.9830    0.6110    0.7130    4.2450 
 2009.316897    7.5500  -12.0810   -5.6670    0.6150    0.7150    4.2810 
 2009.319635    7.4960  -10.4060   -5.6120    0.6090    0.6990    4.1870 
 2009.322372    7.7990  -11.1790   -5.7830    0.6070    0.6920    4.1280 
 2009.325110    6.9130  -11.3110   -4.0510    0.6190    0.7170    4.2750 
 2009.327848    9.6970  -11.9210   -6.9070    0.6160    0.7130    4.2640 
 2009.330586    8.5380  -10.8320   -6.7730    0.6150    0.7140    4.2720 
 2009.333324    9.0850  -11.8160  -12.9130    0.6110    0.6960    4.1670 
 2009.336062    8.5770  -11.5140   -3.0510    0.6190    0.7080    4.2630 
 2009.338800    8.7870  -11.4360   -4.1570    0.6150    0.6900    4.1410 
 2009.341537    7.9390  -12.0630   -1.8420    0.6170    0.6940    4.1750 
 2009.344275    7.3310  -12.1060   -4.8710    0.6190    0.7210    4.3140 
 2009.347013    6.2750  -11.1180   -9.7650    0.6100    0.7010    4.1620 
 2009.349751    7.2470  -11.8050   -7.9530    0.6160    0.7230    4.3300 
 2009.352489    7.7740  -12.5520  -10.1200    0.6140    0.7120    4.2260 
 2009.355227    7.6220  -10.6110   -8.6400    0.6140    0.7010    4.1940 
 2009.357964    7.9320   -9.4350    2.0140    0.6220    0.7040    4.2390 
 2009.360702    8.5000   -9.4170   -5.6160    0.6230    0.7030    4.2270 
 2009.363440    7.8500  -11.2680   -7.8470    0.6070    0.7000    4.1450 
 2009.366178    7.6200  -10.1400   -5.9040    0.6200    0.7100    4.2600 
 2009.368916    7.3510  -10.3960   -6.5150    0.6100    0.6980    4.1550 
 2009.371654    8.6270  -10.7110    3.9420    0.6150    0.7000    4.1840 
 2009.374392    6.5670  -10.8590   -4.1180    0.6120    0.6960    4.1640 
 2009.377129    6.5080  -12.6170   -1.2070    0.6190    0.6950    4.2020 
 2009.379867    7.2470  -11.4710   -5.1200    0.6100    0.7200    4.2350 
 2009.382605    8.4150  -10.2290   -4.0540    0.6120    0.7020    4.1970 
 2009.385343    9.5970   -9.9220   -4.9230    0.6060    0.7010    4.1460 
 2009.388081    9.3600   -9.9180   -2.0590    0.6140    0.6950    4.1640 
 2009.390819    8.1510   -8.9950   -5.1770    0.6110    0.6900    4.1260 
 2009.393557    6.9270   -9.7480    4.2990    0.6120    0.7010    4.1860 
 2009.396294    4.9610   -7.8920    3.6800    0.6070    0.7040    4.1750 
 2009.399032    9.0180  -11.8630    4.3710    0.6110    0.7160    4.2460 
 2009.401770   10.5180  -13.3810    9.0520    0.6170    0.6990    4.1930 
 2009.404508   10.9110  -13.4800    4.1020    0.6210    0.7160    4.2810 
 2009.407246    8.3640   -9.0930    7.1760    0.6180    0.7130    4.2710 
 2009.409984    8.9420  -10.7510   -2.3190    0.6140    0.7110    4.2450 
 2009.412722    8.2120   -9.3310   -3.6770    0.6100    0.6990    4.1670 
 2009.415459    7.2830  -10.3960   -1.8290    0.6110    0.7020    4.1900 
 2009.418197    6.6570  -10.0080   -3.4700    0.6100    0.7020    4.1660 
 2009.420935    6.9310   -9.4660   -7.1610    0.6100    0.7030    4.1890 
 2009.423673    7.9790   -8.8910   -1.8850    0.6200    0.6970    4.2090 
 2009.426411    6.5370   -9.7070   -3.4990    0.6100    0.7060    4.2040 
 2009.429149    6.2720   -9.5900   -5.6400    0.6220    0.7190    4.3320 
 2009.431886    5.6570   -8.4300    3.3310    0.6190    0.6990    4.2200 
 2009.434624    6.2330   -8.7690   -4.9130    0.6130    0.6990    4.1810 
 2009.437362    6.5310   -9.1420   -5.8940    0.6120    0.7010    4.1940 
 2009.440100    5.2310   -8.8160   -8.4340    0.6050    0.6930    4.1130 
 2009.442838    9.4330  -11.1360   -4.3290    0.6140    0.7080    4.2300 
 2009.445576    7.1240   -9.5380   -5.1160    0.6130    0.6930    4.1510 
 2009.448314    7.9650   -7.5900    2.0650    0.6050    0.6980    4.1210 
 2009.451051    7.8590   -8.8160   -4.4650    0.6230    0.7140    4.2970 
 2009.453789    6.8590   -7.7040   -6.7820    0.6070    0.7040    4.1700 
 2009.456527    5.9050   -7.3830   -6.0450    0.6030    0.6900    4.0810 
 2009.459265    7.0370   -7.3590   -2.7610    0.6170    0.7030    4.2260 
 2009.462003    6.3370   -7.9250   -1.0470    0.6080    0.6980    4.1440 
 2009.464741    7.2420   -8.1430    0.2240    0.6140    0.7080    4.2340 
 2009.467479    7.2020   -7.5820   -1.0680    0.6130    0.6980    4.1680 
