station,lon,lat,disp,year,Amplitude,Peak_DoY,Min_DoY,Time_MintoPeak
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2009,11.058918437371819,40,105,65
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2010,10.613510646269148,307,86,221
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2011,15.332428706625143,364,174,190
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2015,10.13232236186002,2,164,162
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2016,13.56628292131857,58,136,78
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2017,10.737473731017012,221,135,86
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2018,9.854870056494008,266,61,205
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2019,13.35029705112429,25,105,80
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2020,11.309846545400294,363,95,268
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2021,8.898087937166727,12,181,169
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2022,12.525271798262292,273,179,94
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2023,10.84906153507104,9,103,94
JWLF,"1   -45.119847
Name: longitude, dtype: float64","1    83.111656
Name: latitude, dtype: float64",Vertical,2024,9.703874190438906,62,197,135
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2009,13.942880288108508,25,101,76
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2010,12.608790834344994,213,86,127
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2011,14.560789187689963,340,172,168
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2013,8.61774857744578,235,67,168
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2015,10.665434946036022,260,362,102
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2016,14.907673885640754,229,5,224
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2017,13.265121370538733,28,135,107
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2018,8.082084985984467,211,323,112
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2019,15.34844059825197,248,105,143
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2020,9.562466654674454,290,148,142
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2021,8.087577212903152,332,129,203
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2022,11.576708197298505,276,55,221
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2023,16.51765092638376,252,103,149
JGBL,"3   -31.004208
Name: longitude, dtype: float64","3    82.208758
Name: latitude, dtype: float64",Vertical,2024,8.763992711096936,241,100,141
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2001,16.810422357053213,13,180,167
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2003,13.16437334520779,325,157,168
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2004,10.971715711847278,31,320,289
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2005,11.83864063919372,1,154,153
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2006,9.769901849674778,11,129,118
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2007,10.207908981561161,364,135,229
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2008,13.270096857946154,225,122,103
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2009,9.724725167596413,324,107,217
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2010,9.6398794034648,307,86,221
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2011,11.98056192952146,363,170,193
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2012,10.222329452514167,277,171,106
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2013,12.172401942250564,12,139,127
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2016,10.99702982649928,59,136,77
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2017,12.193562145180907,28,145,117
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2018,6.38520461958449,32,141,109
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2020,11.414557890376624,308,137,171
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2021,10.705227334316927,8,119,111
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2022,9.80348402304929,273,163,110
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2023,12.28246408559049,8,179,171
THU2,"4   -68.82505
Name: longitude, dtype: float64","4    76.537047
Name: latitude, dtype: float64",Vertical,2024,9.185991045922306,59,158,99
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2008,20.454721955121535,258,106,152
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2011,14.516103405442486,274,132,142
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2012,30.953235311156842,323,147,176
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2013,15.83028948317514,317,364,47
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2015,9.736667227556202,262,81,181
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2016,20.847157632203157,256,65,191
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2017,14.387628505614373,241,364,123
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2018,15.638165024030297,232,46,186
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2019,20.33365983572906,253,68,185
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2020,22.67241093749201,259,77,182
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2021,36.890255709122016,339,52,287
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2022,33.39636736777858,298,72,226
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2023,17.026207812494295,295,165,130
NNVN,"5   -44.901069
Name: longitude, dtype: float64","5    61.631878
Name: latitude, dtype: float64",Vertical,2024,12.046277164134091,0,109,109
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2010,12.92783528756719,307,86,221
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2011,16.72382033098082,349,171,178
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2012,16.09924295687399,258,159,99
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2013,43.46457222284795,279,350,71
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2014,24.955058683330883,257,17,240
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2015,16.44158497541538,252,125,127
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2016,15.872011814234835,246,121,125
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2017,14.804877150971263,232,138,94
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2018,10.151148749515595,0,167,167
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2019,20.55164819902629,252,106,146
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2020,11.691865569442403,290,90,200
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2021,12.658601407498896,234,126,108
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2022,10.51014037458217,275,161,114
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2023,16.596309231943017,305,165,140
YMER,"7   -24.326331
Name: longitude, dtype: float64","7    77.432897
Name: latitude, dtype: float64",Vertical,2024,8.562074099513145,236,163,73
ISOR,"10   -38.974917
Name: longitude, dtype: float64","10    65.546656
Name: latitude, dtype: float64",Vertical,2013,13.13837215376137,5,173,168
ISOR,"10   -38.974917
Name: longitude, dtype: float64","10    65.546656
Name: latitude, dtype: float64",Vertical,2014,13.532438394772925,341,174,167
ISOR,"10   -38.974917
Name: longitude, dtype: float64","10    65.546656
Name: latitude, dtype: float64",Vertical,2015,44.58997239187845,78,164,86
ISOR,"10   -38.974917
Name: longitude, dtype: float64","10    65.546656
Name: latitude, dtype: float64",Vertical,2018,12.047736232122137,31,171,140
ISOR,"10   -38.974917
Name: longitude, dtype: float64","10    65.546656
Name: latitude, dtype: float64",Vertical,2022,12.558557385463008,17,152,135
ISOR,"10   -38.974917
Name: longitude, dtype: float64","10    65.546656
Name: latitude, dtype: float64",Vertical,2023,14.046041351585773,42,166,124
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2008,31.788378308327268,106,146,40
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2009,17.37562975571577,18,168,150
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2010,58.67211768513364,97,52,45
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2013,14.863677351407727,13,152,139
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2015,12.683046076173465,265,149,116
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2017,14.521845662623194,15,113,98
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2020,14.411341719566988,268,140,128
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2021,57.872210069241795,88,165,77
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2022,15.032222398531651,7,158,151
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2023,16.821793219855806,290,155,135
TIMM,"11   -42.286153
Name: longitude, dtype: float64","11    62.535544
Name: latitude, dtype: float64",Vertical,2024,14.5338843431532,349,111,238
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2008,14.819721516044185,59,124,65
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2009,10.756642666225972,46,92,46
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2010,11.135607335450583,307,86,221
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2011,15.306811679416171,345,174,171
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2012,15.475802668046233,308,164,144
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2013,17.173694663907533,37,325,288
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2014,16.04859399905155,78,177,99
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2015,15.873403331944186,26,171,145
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2016,16.068563999578462,59,103,44
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2017,12.904693999051549,38,137,99
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2018,8.346915998697076,31,167,136
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2019,16.96547482467702,364,108,256
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2020,14.32578199907071,52,148,96
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2021,10.783856666043945,12,77,65
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2022,11.579857331857962,27,181,154
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2023,10.82671682413094,364,165,199
KMOR,"12   -63.527411
Name: longitude, dtype: float64","12    81.252717
Name: latitude, dtype: float64",Vertical,2024,9.91012533206873,59,191,132
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2009,11.538740642659015,27,100,73
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2010,9.396589935466412,224,86,138
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2011,12.281377872850022,352,177,175
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2013,8.409788902263447,232,71,161
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2015,13.915688480957527,251,176,75
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2016,15.164007807536535,252,143,109
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2017,14.387420282877043,229,313,84
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2018,12.145852850503465,11,174,163
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2019,15.820887792155549,253,163,90
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2020,10.650889935466411,289,152,137
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2021,8.698145083090605,335,124,211
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2022,11.64126134684198,273,343,70
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2023,15.216322924398755,311,166,145
BLAS,"13   -22.974725
Name: longitude, dtype: float64","13    79.538608
Name: latitude, dtype: float64",Vertical,2024,8.129580596516057,75,205,130
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2015,9.021432056208727,240,158,82
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2016,19.873626355699557,250,121,129
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2017,10.02111608152984,27,138,111
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2018,11.046265710678036,234,159,75
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2019,21.58586873386611,290,144,146
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2020,11.04334353607471,264,123,141
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2021,12.751725399710928,333,129,204
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2022,9.440726141414533,9,177,168
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2023,10.46814031096711,43,172,129
KLSQ,"14   -50.620236
Name: longitude, dtype: float64","14    66.995606
Name: latitude, dtype: float64",Vertical,2024,9.093655421124334,0,170,170
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2008,17.02735982308137,237,121,116
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2009,10.775724023129797,324,98,226
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2010,9.85659068979646,312,86,226
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2011,15.311426995828453,332,171,161
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2012,15.438085692776138,274,163,111
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2013,8.526199038028178,10,359,349
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2014,10.335739734622054,341,167,174
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2015,12.185643997616259,251,158,93
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2016,13.077882213997064,249,118,131
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2017,12.230931815092084,3,138,135
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2018,7.754803756913783,39,166,127
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2019,17.125849272771305,248,148,100
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2020,13.68736560431682,305,136,169
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2021,10.354847704341037,342,118,224
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2022,11.444230866715095,273,163,110
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2023,12.065427830232599,9,169,160
MARG,"15   -65.694631
Name: longitude, dtype: float64","15    77.187039
Name: latitude, dtype: float64",Vertical,2024,8.167235799951571,52,161,109
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2009,10.061748087271447,25,105,80
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2010,10.078207868726263,23,86,63
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2011,14.963058579517412,316,175,141
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2013,9.452354753449352,32,357,325
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2015,11.317201201937408,51,175,124
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2016,11.430562076729085,251,137,114
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2017,13.153924262058712,28,146,118
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2018,8.02270196702883,29,121,92
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2019,15.285051038425639,248,161,87
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2020,11.093930382790091,290,152,138
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2021,7.2712645898153925,11,185,174
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2022,10.795897158668252,278,179,99
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2023,11.673874645215372,306,103,203
HRDG,"16   -44.517381
Name: longitude, dtype: float64","16    81.879833
Name: latitude, dtype: float64",Vertical,2024,7.77748437175897,242,155,87
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,1996,12.903638754881987,52,322,270
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,1997,19.229914335218297,50,140,90
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,1998,20.003786627921755,347,154,193
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,1999,19.83018172313002,24,175,151
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2000,21.885044147211865,4,103,99
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2001,19.606259566140956,34,166,132
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2002,16.75118112590817,0,130,130
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2003,15.450089177210298,217,118,99
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2004,13.790158472439398,29,163,134
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2007,11.474184515973457,251,184,67
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2008,18.93969538042663,235,122,113
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2010,17.224760208499,268,169,99
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2011,19.38631345774188,357,168,189
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2012,20.75563524287067,260,160,100
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2013,8.96011140768845,240,79,161
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2014,14.081669340018944,299,159,140
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2015,11.882980010738361,12,186,174
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2016,19.621577616066155,258,121,137
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2017,13.110981156460769,24,138,114
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2023,13.171330048929109,8,180,172
KELY,"17   -50.944844
Name: longitude, dtype: float64","17    66.987419
Name: latitude, dtype: float64",Vertical,2024,11.37865092490878,0,169,169
KLY2,"18   -50.950742
Name: longitude, dtype: float64","18    66.986725
Name: latitude, dtype: float64",Vertical,2021,14.756848000664853,333,125,208
KLY2,"18   -50.950742
Name: longitude, dtype: float64","18    66.986725
Name: latitude, dtype: float64",Vertical,2022,10.18469912860148,285,161,124
KLY2,"18   -50.950742
Name: longitude, dtype: float64","18    66.986725
Name: latitude, dtype: float64",Vertical,2023,11.086961246040385,346,181,165
KLY2,"18   -50.950742
Name: longitude, dtype: float64","18    66.986725
Name: latitude, dtype: float64",Vertical,2024,9.188254499542914,29,171,142
ILUL,"19   -51.060758
Name: longitude, dtype: float64","19    69.240417
Name: latitude, dtype: float64",Vertical,2007,26.273819686550947,350,132,218
ILUL,"19   -51.060758
Name: longitude, dtype: float64","19    69.240417
Name: latitude, dtype: float64",Vertical,2009,23.02069394698726,241,134,107
ILUL,"19   -51.060758
Name: longitude, dtype: float64","19    69.240417
Name: latitude, dtype: float64",Vertical,2010,30.379697402595514,285,152,133
ILUL,"19   -51.060758
Name: longitude, dtype: float64","19    69.240417
Name: latitude, dtype: float64",Vertical,2012,33.2023977736533,269,155,114
ILUL,"19   -51.060758
Name: longitude, dtype: float64","19    69.240417
Name: latitude, dtype: float64",Vertical,2013,23.243589626662896,242,160,82
ILUL,"19   -51.060758
Name: longitude, dtype: float64","19    69.240417
Name: latitude, dtype: float64",Vertical,2014,30.567036313942268,350,153,197
ILUL,"19   -51.060758
Name: longitude, dtype: float64","19    69.240417
Name: latitude, dtype: float64",Vertical,2015,25.665036292027096,260,141,119
